ANNO;COD_ATENEO;NOME_ATENEO;Reg_ATENEO;AREA_GEO;GENERE;COD_QUALIFICA;DESC_QUALIFICA;N_PERS
2017;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);1
2017;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);3
2017;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;16
2017;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;17
2017;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;F;4AR;Titolare di assegno di ricerca;2
2017;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;F;5PC;Personale docente a contratto;50
2017;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;M;5PC;Personale docente a contratto;89
2017;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;F;6CR;Collaboratori in attività di ricerca;2
2017;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;M;6CR;Collaboratori in attività di ricerca;0
2017;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;F;7CL;Collaboratori linguistici;4
2017;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;M;7CL;Collaboratori linguistici;0
2017;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;F;7TA;Personale tecnico-amministrativo;104
2017;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;M;7TA;Personale tecnico-amministrativo;49
2017;06501;Salerno - Università degli studi;Campania;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);198
2017;06501;Salerno - Università degli studi;Campania;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);399
2017;06501;Salerno - Università degli studi;Campania;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;164
2017;06501;Salerno - Università degli studi;Campania;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;190
2017;06501;Salerno - Università degli studi;Campania;SUD;F;4AR;Titolare di assegno di ricerca;107
2017;06501;Salerno - Università degli studi;Campania;SUD;M;4AR;Titolare di assegno di ricerca;97
2017;06501;Salerno - Università degli studi;Campania;SUD;F;5PC;Personale docente a contratto;80
2017;06501;Salerno - Università degli studi;Campania;SUD;M;5PC;Personale docente a contratto;122
2017;06501;Salerno - Università degli studi;Campania;SUD;F;6CR;Collaboratori in attività di ricerca;196
2017;06501;Salerno - Università degli studi;Campania;SUD;M;6CR;Collaboratori in attività di ricerca;183
2017;06501;Salerno - Università degli studi;Campania;SUD;F;7CL;Collaboratori linguistici;12
2017;06501;Salerno - Università degli studi;Campania;SUD;M;7CL;Collaboratori linguistici;5
2017;06501;Salerno - Università degli studi;Campania;SUD;F;7TA;Personale tecnico-amministrativo;298
2017;06501;Salerno - Università degli studi;Campania;SUD;M;7TA;Personale tecnico-amministrativo;346
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);100
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);250
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;93
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;94
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;F;4AR;Titolare di assegno di ricerca;47
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;M;4AR;Titolare di assegno di ricerca;65
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;F;5PC;Personale docente a contratto;116
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;M;5PC;Personale docente a contratto;193
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;F;6CR;Collaboratori in attività di ricerca;242
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;M;6CR;Collaboratori in attività di ricerca;335
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;F;7CL;Collaboratori linguistici;9
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;M;7CL;Collaboratori linguistici;1
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;F;7TA;Personale tecnico-amministrativo;265
2017;06601;L'Aquila - Università degli studi;Abruzzo;SUD;M;7TA;Personale tecnico-amministrativo;198
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);1
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);5
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;3
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;4
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;F;4AR;Titolare di assegno di ricerca;1
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;M;4AR;Titolare di assegno di ricerca;10
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;F;5PC;Personale docente a contratto;0
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;M;5PC;Personale docente a contratto;2
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;F;6CR;Collaboratori in attività di ricerca;11
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;M;6CR;Collaboratori in attività di ricerca;4
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;F;7CL;Collaboratori linguistici;0
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;M;7CL;Collaboratori linguistici;0
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;F;7TA;Personale tecnico-amministrativo;1
2017;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;M;7TA;Personale tecnico-amministrativo;3
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);33
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);90
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;49
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;51
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;F;4AR;Titolare di assegno di ricerca;19
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;M;4AR;Titolare di assegno di ricerca;10
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;F;5PC;Personale docente a contratto;37
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;M;5PC;Personale docente a contratto;116
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;F;6CR;Collaboratori in attività di ricerca;21
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;M;6CR;Collaboratori in attività di ricerca;12
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;F;7CL;Collaboratori linguistici;0
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;M;7CL;Collaboratori linguistici;1
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;F;7TA;Personale tecnico-amministrativo;116
2017;06701;Teramo - Università degli studi;Abruzzo;SUD;M;7TA;Personale tecnico-amministrativo;90
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);138
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);291
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;120
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;110
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;F;4AR;Titolare di assegno di ricerca;85
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;M;4AR;Titolare di assegno di ricerca;61
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;F;5PC;Personale docente a contratto;91
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;M;5PC;Personale docente a contratto;96
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;F;6CR;Collaboratori in attività di ricerca;447
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;M;6CR;Collaboratori in attività di ricerca;293
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;F;7CL;Collaboratori linguistici;20
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;M;7CL;Collaboratori linguistici;3
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;F;7TA;Personale tecnico-amministrativo;191
2017;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;M;7TA;Personale tecnico-amministrativo;138
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);61
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);145
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;35
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;37
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;F;4AR;Titolare di assegno di ricerca;21
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;M;4AR;Titolare di assegno di ricerca;16
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;F;5PC;Personale docente a contratto;88
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;M;5PC;Personale docente a contratto;107
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;F;6CR;Collaboratori in attività di ricerca;32
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;M;6CR;Collaboratori in attività di ricerca;19
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;F;7CL;Collaboratori linguistici;1
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;M;7CL;Collaboratori linguistici;1
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;F;7TA;Personale tecnico-amministrativo;124
2017;07001;Campobasso - Università degli studi del Molise;Molise;SUD;M;7TA;Personale tecnico-amministrativo;118
2017;07101;Foggia - Università degli studi;Puglia;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);57
2017;07101;Foggia - Università degli studi;Puglia;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);129
2017;07101;Foggia - Università degli studi;Puglia;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;94
2017;07101;Foggia - Università degli studi;Puglia;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;77
2017;07101;Foggia - Università degli studi;Puglia;SUD;F;4AR;Titolare di assegno di ricerca;15
2017;07101;Foggia - Università degli studi;Puglia;SUD;M;4AR;Titolare di assegno di ricerca;13
2017;07101;Foggia - Università degli studi;Puglia;SUD;F;5PC;Personale docente a contratto;6
2017;07101;Foggia - Università degli studi;Puglia;SUD;M;5PC;Personale docente a contratto;23
2017;07101;Foggia - Università degli studi;Puglia;SUD;F;6CR;Collaboratori in attività di ricerca;275
2017;07101;Foggia - Università degli studi;Puglia;SUD;M;6CR;Collaboratori in attività di ricerca;138
2017;07101;Foggia - Università degli studi;Puglia;SUD;F;7CL;Collaboratori linguistici;7
2017;07101;Foggia - Università degli studi;Puglia;SUD;M;7CL;Collaboratori linguistici;1
2017;07101;Foggia - Università degli studi;Puglia;SUD;F;7TA;Personale tecnico-amministrativo;173
2017;07101;Foggia - Università degli studi;Puglia;SUD;M;7TA;Personale tecnico-amministrativo;140
2017;07201;Bari - Università degli studi;Puglia;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);269
2017;07201;Bari - Università degli studi;Puglia;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);450
2017;07201;Bari - Università degli studi;Puglia;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;360
2017;07201;Bari - Università degli studi;Puglia;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;336
2017;07201;Bari - Università degli studi;Puglia;SUD;F;4AR;Titolare di assegno di ricerca;79
2017;07201;Bari - Università degli studi;Puglia;SUD;M;4AR;Titolare di assegno di ricerca;46
2017;07201;Bari - Università degli studi;Puglia;SUD;F;5PC;Personale docente a contratto;84
2017;07201;Bari - Università degli studi;Puglia;SUD;M;5PC;Personale docente a contratto;173
2017;07201;Bari - Università degli studi;Puglia;SUD;F;6CR;Collaboratori in attività di ricerca;662
2017;07201;Bari - Università degli studi;Puglia;SUD;M;6CR;Collaboratori in attività di ricerca;422
2017;07201;Bari - Università degli studi;Puglia;SUD;F;7CL;Collaboratori linguistici;35
2017;07201;Bari - Università degli studi;Puglia;SUD;M;7CL;Collaboratori linguistici;15
2017;07201;Bari - Università degli studi;Puglia;SUD;F;7TA;Personale tecnico-amministrativo;723
2017;07201;Bari - Università degli studi;Puglia;SUD;M;7TA;Personale tecnico-amministrativo;664
2017;07202;Bari - Politecnico;Puglia;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);35
2017;07202;Bari - Politecnico;Puglia;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);139
2017;07202;Bari - Politecnico;Puglia;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;29
2017;07202;Bari - Politecnico;Puglia;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;90
2017;07202;Bari - Politecnico;Puglia;SUD;F;4AR;Titolare di assegno di ricerca;26
2017;07202;Bari - Politecnico;Puglia;SUD;M;4AR;Titolare di assegno di ricerca;44
2017;07202;Bari - Politecnico;Puglia;SUD;F;5PC;Personale docente a contratto;28
2017;07202;Bari - Politecnico;Puglia;SUD;M;5PC;Personale docente a contratto;72
2017;07202;Bari - Politecnico;Puglia;SUD;F;6CR;Collaboratori in attività di ricerca;48
2017;07202;Bari - Politecnico;Puglia;SUD;M;6CR;Collaboratori in attività di ricerca;102
2017;07202;Bari - Politecnico;Puglia;SUD;F;7CL;Collaboratori linguistici;0
2017;07202;Bari - Politecnico;Puglia;SUD;M;7CL;Collaboratori linguistici;0
2017;07202;Bari - Politecnico;Puglia;SUD;F;7TA;Personale tecnico-amministrativo;120
2017;07202;Bari - Politecnico;Puglia;SUD;M;7TA;Personale tecnico-amministrativo;147
2017;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);5
2017;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);19
2017;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;3
2017;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;7
2017;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;F;5PC;Personale docente a contratto;84
2017;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;M;5PC;Personale docente a contratto;269
2017;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;F;6CR;Collaboratori in attività di ricerca;0
2017;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;M;6CR;Collaboratori in attività di ricerca;0
2017;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;F;7CL;Collaboratori linguistici;0
2017;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;M;7CL;Collaboratori linguistici;0
2017;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;F;7TA;Personale tecnico-amministrativo;21
2017;07203;"Casamassima - Libera Università Mediterranea ""Jean Monnet""";Puglia;SUD;M;7TA;Personale tecnico-amministrativo;10
2017;07501;Lecce - Università del Salento;Puglia;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);106
2017;07501;Lecce - Università del Salento;Puglia;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);261
2017;07501;Lecce - Università del Salento;Puglia;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;147
2017;07501;Lecce - Università del Salento;Puglia;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;147
2017;07501;Lecce - Università del Salento;Puglia;SUD;F;4AR;Titolare di assegno di ricerca;75
2017;07501;Lecce - Università del Salento;Puglia;SUD;M;4AR;Titolare di assegno di ricerca;63
2017;07501;Lecce - Università del Salento;Puglia;SUD;F;5PC;Personale docente a contratto;60
2017;07501;Lecce - Università del Salento;Puglia;SUD;M;5PC;Personale docente a contratto;66
2017;07501;Lecce - Università del Salento;Puglia;SUD;F;6CR;Collaboratori in attività di ricerca;38
2017;07501;Lecce - Università del Salento;Puglia;SUD;M;6CR;Collaboratori in attività di ricerca;43
2017;07501;Lecce - Università del Salento;Puglia;SUD;F;7CL;Collaboratori linguistici;33
2017;07501;Lecce - Università del Salento;Puglia;SUD;M;7CL;Collaboratori linguistici;10
2017;07501;Lecce - Università del Salento;Puglia;SUD;F;7TA;Personale tecnico-amministrativo;244
2017;07501;Lecce - Università del Salento;Puglia;SUD;M;7TA;Personale tecnico-amministrativo;269
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);56
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);137
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;55
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;63
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;F;4AR;Titolare di assegno di ricerca;12
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;M;4AR;Titolare di assegno di ricerca;25
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;F;5PC;Personale docente a contratto;55
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;M;5PC;Personale docente a contratto;68
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;F;6CR;Collaboratori in attività di ricerca;41
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;M;6CR;Collaboratori in attività di ricerca;40
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;F;7CL;Collaboratori linguistici;6
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;M;7CL;Collaboratori linguistici;4
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;F;7TA;Personale tecnico-amministrativo;118
2017;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;M;7TA;Personale tecnico-amministrativo;154
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);138
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);307
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;142
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;189
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;F;4AR;Titolare di assegno di ricerca;32
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;M;4AR;Titolare di assegno di ricerca;49
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;F;5PC;Personale docente a contratto;59
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;M;5PC;Personale docente a contratto;118
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;F;6CR;Collaboratori in attività di ricerca;68
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;M;6CR;Collaboratori in attività di ricerca;98
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;F;7CL;Collaboratori linguistici;14
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;M;7CL;Collaboratori linguistici;5
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;F;7TA;Personale tecnico-amministrativo;332
2017;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;M;7TA;Personale tecnico-amministrativo;370
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);32
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);116
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;37
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;44
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;F;4AR;Titolare di assegno di ricerca;70
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;M;4AR;Titolare di assegno di ricerca;36
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;F;5PC;Personale docente a contratto;54
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;M;5PC;Personale docente a contratto;110
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;F;6CR;Collaboratori in attività di ricerca;218
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;M;6CR;Collaboratori in attività di ricerca;138
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;F;7CL;Collaboratori linguistici;0
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;M;7CL;Collaboratori linguistici;0
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;F;7TA;Personale tecnico-amministrativo;78
2017;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;M;7TA;Personale tecnico-amministrativo;96
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);38
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);107
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;44
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;71
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;F;4AR;Titolare di assegno di ricerca;25
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;M;4AR;Titolare di assegno di ricerca;16
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;F;5PC;Personale docente a contratto;15
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;M;5PC;Personale docente a contratto;61
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;F;6CR;Collaboratori in attività di ricerca;88
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;M;6CR;Collaboratori in attività di ricerca;95
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;F;7CL;Collaboratori linguistici;1
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;M;7CL;Collaboratori linguistici;1
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;F;7TA;Personale tecnico-amministrativo;87
2017;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;M;7TA;Personale tecnico-amministrativo;103
2017;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);1
2017;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);7
2017;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;7
2017;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;1
2017;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;M;4AR;Titolare di assegno di ricerca;1
2017;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;F;5PC;Personale docente a contratto;14
2017;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;M;5PC;Personale docente a contratto;22
2017;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;F;6CR;Collaboratori in attività di ricerca;5
2017;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;M;6CR;Collaboratori in attività di ricerca;9
2017;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;F;7CL;Collaboratori linguistici;0
2017;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;M;7CL;Collaboratori linguistici;0
2017;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;F;7TA;Personale tecnico-amministrativo;11
2017;08003;Reggio Calabria - Università per Stranieri;Calabria;SUD;M;7TA;Personale tecnico-amministrativo;13
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);242
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);598
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;292
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;328
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;F;4AR;Titolare di assegno di ricerca;37
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;M;4AR;Titolare di assegno di ricerca;39
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;F;5PC;Personale docente a contratto;182
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;M;5PC;Personale docente a contratto;231
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;F;6CR;Collaboratori in attività di ricerca;716
2017;08201;Palermo - Università degli studi;Sicilia;ISOLE;M;6CR;Collaboratori in attività di ricerca;610
